"group","trial_name","trial_type","video_name","trialID","feedback","target","distractor1","distractor2","distractor3"
2,"Type2comp_trial5","Type2comp","FuncComp_counterfeed_3_right.mp4",19,NA,"unsmashed_left_3.jpg","smashed_left_3.jpg","unsmashed_right_3.jpg","smashed_right_3.jpg"
2,"Type2comp_trial6","Type2comp","FuncComp_counterfeed_3_left.mp4",20,NA,"unsmashed_right_3.jpg","smashed_right_3.jpg","unsmashed_left_3.jpg","smashed_left_3.jpg"
3,"Type2comp_trial1","Type2comp","FuncComp_feed_1_right.mp4",15,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
3,"Type2comp_trial2","Type2comp","FuncComp_feed_1_left.mp4",16,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
3,"Type2comp_trial3","Type2comp","FuncComp_feed_2_right.mp4",17,NA,"smashed_left_2.jpg","unsmashed_left_2.jpg","smashed_right_2.jpg","unsmashed_right_2.jpg"
3,"Type2comp_trial4","Type2comp","FuncComp_feed_2_left.mp4",18,NA,"smashed_right_2.jpg","unsmashed_right_2.jpg","smashed_left_2.jpg","unsmashed_left_2.jpg"
3,"Type2comp_trial5","Type2comp","FuncComp_feed_3_right.mp4",19,NA,"smashed_left_3.jpg","unsmashed_left_3.jpg","smashed_right_3.jpg","unsmashed_right_3.jpg"
3,"Type2comp_trial6","Type2comp","FuncComp_feed_3_left.mp4",20,NA,"smashed_right_3.jpg","unsmashed_right_3.jpg","smashed_left_3.jpg","unsmashed_left_3.jpg"
4,"Type2comp_trial1","Type2comp","FuncComp_feed_3_left.mp4",15,NA,"smashed_right_3.jpg","unsmashed_right_3.jpg","smashed_left_3.jpg","unsmashed_left_3.jpg"
4,"Type2comp_trial2","Type2comp","FuncComp_feed_3_right.mp4",16,NA,"smashed_left_3.jpg","unsmashed_left_3.jpg","smashed_right_3.jpg","unsmashed_right_3.jpg"
4,"Type2comp_trial3","Type2comp","FuncComp_feed_1_left.mp4",17,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
4,"Type2comp_trial4","Type2comp","FuncComp_feed_1_right.mp4",18,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
4,"Type2comp_trial5","Type2comp","FuncComp_feed_2_left.mp4",19,NA,"smashed_right_2.jpg","unsmashed_right_2.jpg","smashed_left_2.jpg","unsmashed_left_2.jpg"
4,"Type2comp_trial6","Type2comp","FuncComp_feed_2_right.mp4",20,NA,"smashed_left_2.jpg","unsmashed_left_2.jpg","smashed_right_2.jpg","unsmashed_right_2.jpg"
5,"Type2comp_trial1","Type2comp","FuncComp_counterbleed_3_right.mp4",15,NA,"smashed_left_3.jpg","unsmashed_left_3.jpg","smashed_right_3.jpg","unsmashed_right_3.jpg"
5,"Type2comp_trial2","Type2comp","FuncComp_counterbleed_3_left.mp4",16,NA,"smashed_right_3.jpg","unsmashed_right_3.jpg","smashed_left_3.jpg","unsmashed_left_3.jpg"
5,"Type2comp_trial3","Type2comp","FuncComp_counterbleed_1_left.mp4",17,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
5,"Type2comp_trial4","Type2comp","FuncComp_counterbleed_1_right.mp4",18,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
5,"Type2comp_trial5","Type2comp","FuncComp_counterbleed_2_left.mp4",19,NA,"smashed_right_2.jpg","unsmashed_right_2.jpg","smashed_left_2.jpg","unsmashed_left_2.jpg"
5,"Type2comp_trial6","Type2comp","FuncComp_counterbleed_2_right.mp4",20,NA,"smashed_left_2.jpg","unsmashed_left_2.jpg","smashed_right_2.jpg","unsmashed_right_2.jpg"
6,"Type2comp_trial1","Type2comp","FuncComp_bleed_1_left.mp4",15,NA,"unsmashed_right_1.jpg","smashed_right_1.jpg","unsmashed_left_1.jpg","smashed_left_1.jpg"
6,"Type2comp_trial2","Type2comp","FuncComp_bleed_1_right.mp4",16,NA,"unsmashed_left_1.jpg","smashed_left_1.jpg","unsmashed_right_1.jpg","smashed_right_1.jpg"
6,"Type2comp_trial3","Type2comp","FuncComp_bleed_3_right.mp4",17,NA,"unsmashed_left_3.jpg","smashed_left_3.jpg","unsmashed_right_3.jpg","smashed_right_3.jpg"
6,"Type2comp_trial4","Type2comp","FuncComp_bleed_3_left.mp4",18,NA,"unsmashed_right_3.jpg","smashed_right_3.jpg","unsmashed_left_3.jpg","smashed_left_3.jpg"
6,"Type2comp_trial5","Type2comp","FuncComp_bleed_2_right.mp4",19,NA,"unsmashed_left_2.jpg","smashed_left_2.jpg","unsmashed_right_2.jpg","smashed_right_2.jpg"
6,"Type2comp_trial6","Type2comp","FuncComp_bleed_2_left.mp4",20,NA,"unsmashed_right_2.jpg","smashed_right_2.jpg","unsmashed_left_2.jpg","smashed_left_2.jpg"
7,"Type2comp_trial1","Type2comp","FuncComp_counterbleed_2_left.mp4",15,NA,"smashed_right_2.jpg","unsmashed_right_2.jpg","smashed_left_2.jpg","unsmashed_left_2.jpg"
7,"Type2comp_trial2","Type2comp","FuncComp_counterbleed_2_right.mp4",16,NA,"smashed_left_2.jpg","unsmashed_left_2.jpg","smashed_right_2.jpg","unsmashed_right_2.jpg"
7,"Type2comp_trial3","Type2comp","FuncComp_counterbleed_3_left.mp4",17,NA,"smashed_right_3.jpg","unsmashed_right_3.jpg","smashed_left_3.jpg","unsmashed_left_3.jpg"
7,"Type2comp_trial4","Type2comp","FuncComp_counterbleed_3_right.mp4",18,NA,"smashed_left_3.jpg","unsmashed_left_3.jpg","smashed_right_3.jpg","unsmashed_right_3.jpg"
7,"Type2comp_trial5","Type2comp","FuncComp_counterbleed_1_left.mp4",19,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
7,"Type2comp_trial6","Type2comp","FuncComp_counterbleed_1_right.mp4",20,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
8,"Type2comp_trial1","Type2comp","FuncComp_bleed_3_right.mp4",15,NA,"unsmashed_left_3.jpg","smashed_left_3.jpg","unsmashed_right_3.jpg","smashed_right_3.jpg"
8,"Type2comp_trial2","Type2comp","FuncComp_bleed_3_left.mp4",16,NA,"unsmashed_right_3.jpg","smashed_right_3.jpg","unsmashed_left_3.jpg","smashed_left_3.jpg"
8,"Type2comp_trial3","Type2comp","FuncComp_bleed_2_right.mp4",17,NA,"unsmashed_left_2.jpg","smashed_left_2.jpg","unsmashed_right_2.jpg","smashed_right_2.jpg"
8,"Type2comp_trial4","Type2comp","FuncComp_bleed_2_left.mp4",18,NA,"unsmashed_right_2.jpg","smashed_right_2.jpg","unsmashed_left_2.jpg","smashed_left_2.jpg"
8,"Type2comp_trial5","Type2comp","FuncComp_bleed_1_right.mp4",19,NA,"unsmashed_left_1.jpg","smashed_left_1.jpg","unsmashed_right_1.jpg","smashed_right_1.jpg"
8,"Type2comp_trial6","Type2comp","FuncComp_bleed_1_left.mp4",20,NA,"unsmashed_right_1.jpg","smashed_right_1.jpg","unsmashed_left_1.jpg","smashed_left_1.jpg"
9,"Type2comp_trial1","Type2comp","FuncComp_counterfeed_1_left.mp4",15,NA,"unsmashed_right_1.jpg","smashed_right_1.jpg","unsmashed_left_1.jpg","smashed_left_1.jpg"
9,"Type2comp_trial2","Type2comp","FuncComp_counterfeed_1_right.mp4",16,NA,"unsmashed_left_1.jpg","smashed_left_1.jpg","unsmashed_right_1.jpg","smashed_right_1.jpg"
9,"Type2comp_trial3","Type2comp","FuncComp_counterfeed_3_right.mp4",17,NA,"unsmashed_left_3.jpg","smashed_left_3.jpg","unsmashed_right_3.jpg","smashed_right_3.jpg"
9,"Type2comp_trial4","Type2comp","FuncComp_counterfeed_3_left.mp4",18,NA,"unsmashed_right_3.jpg","smashed_right_3.jpg","unsmashed_left_3.jpg","smashed_left_3.jpg"
9,"Type2comp_trial5","Type2comp","FuncComp_counterfeed_2_left.mp4",19,NA,"unsmashed_right_2.jpg","smashed_right_2.jpg","unsmashed_left_2.jpg","smashed_left_2.jpg"
9,"Type2comp_trial6","Type2comp","FuncComp_counterfeed_2_right.mp4",20,NA,"unsmashed_left_2.jpg","smashed_left_2.jpg","unsmashed_right_2.jpg","smashed_right_2.jpg"
10,"Type2comp_trial1","Type2comp","FuncComp_counterfeed_2_left.mp4",15,NA,"unsmashed_right_2.jpg","smashed_right_2.jpg","unsmashed_left_2.jpg","smashed_left_2.jpg"
10,"Type2comp_trial2","Type2comp","FuncComp_counterfeed_2_right.mp4",16,NA,"unsmashed_left_2.jpg","smashed_left_2.jpg","unsmashed_right_2.jpg","smashed_right_2.jpg"
10,"Type2comp_trial3","Type2comp","FuncComp_counterfeed_3_left.mp4",17,NA,"unsmashed_right_3.jpg","smashed_right_3.jpg","unsmashed_left_3.jpg","smashed_left_3.jpg"
10,"Type2comp_trial4","Type2comp","FuncComp_counterfeed_3_right.mp4",18,NA,"unsmashed_left_3.jpg","smashed_left_3.jpg","unsmashed_right_3.jpg","smashed_right_3.jpg"
10,"Type2comp_trial5","Type2comp","FuncComp_counterfeed_1_left.mp4",19,NA,"unsmashed_right_1.jpg","smashed_right_1.jpg","unsmashed_left_1.jpg","smashed_left_1.jpg"
10,"Type2comp_trial6","Type2comp","FuncComp_counterfeed_1_right.mp4",20,NA,"unsmashed_left_1.jpg","smashed_left_1.jpg","unsmashed_right_1.jpg","smashed_right_1.jpg"
11,"Type2comp_trial1","Type2comp","FuncComp_feed_1_right.mp4",15,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
11,"Type2comp_trial2","Type2comp","FuncComp_feed_1_left.mp4",16,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
11,"Type2comp_trial3","Type2comp","FuncComp_feed_3_right.mp4",17,NA,"smashed_left_3.jpg","unsmashed_left_3.jpg","smashed_right_3.jpg","unsmashed_right_3.jpg"
11,"Type2comp_trial4","Type2comp","FuncComp_feed_3_left.mp4",18,NA,"smashed_right_3.jpg","unsmashed_right_3.jpg","smashed_left_3.jpg","unsmashed_left_3.jpg"
11,"Type2comp_trial5","Type2comp","FuncComp_feed_2_right.mp4",19,NA,"smashed_left_2.jpg","unsmashed_left_2.jpg","smashed_right_2.jpg","unsmashed_right_2.jpg"
11,"Type2comp_trial6","Type2comp","FuncComp_feed_2_left.mp4",20,NA,"smashed_right_2.jpg","unsmashed_right_2.jpg","smashed_left_2.jpg","unsmashed_left_2.jpg"
12,"Type2comp_trial1","Type2comp","FuncComp_feed_1_left.mp4",15,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
12,"Type2comp_trial2","Type2comp","FuncComp_feed_1_right.mp4",16,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
12,"Type2comp_trial3","Type2comp","FuncComp_feed_3_right.mp4",17,NA,"smashed_left_3.jpg","unsmashed_left_3.jpg","smashed_right_3.jpg","unsmashed_right_3.jpg"
12,"Type2comp_trial4","Type2comp","FuncComp_feed_3_left.mp4",18,NA,"smashed_right_3.jpg","unsmashed_right_3.jpg","smashed_left_3.jpg","unsmashed_left_3.jpg"
12,"Type2comp_trial5","Type2comp","FuncComp_feed_2_right.mp4",19,NA,"smashed_left_2.jpg","unsmashed_left_2.jpg","smashed_right_2.jpg","unsmashed_right_2.jpg"
12,"Type2comp_trial6","Type2comp","FuncComp_feed_2_left.mp4",20,NA,"smashed_right_2.jpg","unsmashed_right_2.jpg","smashed_left_2.jpg","unsmashed_left_2.jpg"
13,"Type2comp_trial1","Type2comp","FuncComp_counterbleed_2_left.mp4",15,NA,"smashed_right_2.jpg","unsmashed_right_2.jpg","smashed_left_2.jpg","unsmashed_left_2.jpg"
13,"Type2comp_trial2","Type2comp","FuncComp_counterbleed_2_right.mp4",16,NA,"smashed_left_2.jpg","unsmashed_left_2.jpg","smashed_right_2.jpg","unsmashed_right_2.jpg"
13,"Type2comp_trial3","Type2comp","FuncComp_counterbleed_3_left.mp4",17,NA,"smashed_right_3.jpg","unsmashed_right_3.jpg","smashed_left_3.jpg","unsmashed_left_3.jpg"
13,"Type2comp_trial4","Type2comp","FuncComp_counterbleed_3_right.mp4",18,NA,"smashed_left_3.jpg","unsmashed_left_3.jpg","smashed_right_3.jpg","unsmashed_right_3.jpg"
13,"Type2comp_trial5","Type2comp","FuncComp_counterbleed_1_right.mp4",19,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
13,"Type2comp_trial6","Type2comp","FuncComp_counterbleed_1_left.mp4",20,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
14,"Type2comp_trial1","Type2comp","FuncComp_bleed_3_left.mp4",15,NA,"unsmashed_right_3.jpg","smashed_right_3.jpg","unsmashed_left_3.jpg","smashed_left_3.jpg"
14,"Type2comp_trial2","Type2comp","FuncComp_bleed_3_right.mp4",16,NA,"unsmashed_left_3.jpg","smashed_left_3.jpg","unsmashed_right_3.jpg","smashed_right_3.jpg"
14,"Type2comp_trial3","Type2comp","FuncComp_bleed_2_left.mp4",17,NA,"unsmashed_right_2.jpg","smashed_right_2.jpg","unsmashed_left_2.jpg","smashed_left_2.jpg"
14,"Type2comp_trial4","Type2comp","FuncComp_bleed_2_right.mp4",18,NA,"unsmashed_left_2.jpg","smashed_left_2.jpg","unsmashed_right_2.jpg","smashed_right_2.jpg"
14,"Type2comp_trial5","Type2comp","FuncComp_bleed_1_right.mp4",19,NA,"unsmashed_left_1.jpg","smashed_left_1.jpg","unsmashed_right_1.jpg","smashed_right_1.jpg"
14,"Type2comp_trial6","Type2comp","FuncComp_bleed_1_left.mp4",20,NA,"unsmashed_right_1.jpg","smashed_right_1.jpg","unsmashed_left_1.jpg","smashed_left_1.jpg"
15,"Type2comp_trial1","Type2comp","FuncComp_counterbleed_1_right.mp4",15,NA,"smashed_left_1.jpg","unsmashed_left_1.jpg","smashed_right_1.jpg","unsmashed_right_1.jpg"
15,"Type2comp_trial2","Type2comp","FuncComp_counterbleed_1_left.mp4",16,NA,"smashed_right_1.jpg","unsmashed_right_1.jpg","smashed_left_1.jpg","unsmashed_left_1.jpg"
